
New Run at  09/29/2015 15:33:56
, Time,RandomCTR;CoLinUCBCTR
data,1241938500,0.035964583036;0.0453064493515
data,1241938800,0.0359640138902;0.0453059303942
data,1241938800,0.0359632545308;0.0453050671295
data,1241938800,0.0359630660198;0.0453046853805
data,1241938800,0.0359627110583;0.0453041649375
data,1241939100,0.0359620469894;0.0453044473992
data,1241939100,0.0359615018785;0.0453052111884
data,1241939100,0.0359610994864;0.0453042339713
data,1241939100,0.0359606020258;0.0453046077464
data,1241939400,0.0359600808369;0.0453037676934
data,1241939400,0.035959417051;0.0453033159587
data,1241939400,0.0359587533283;0.0453031628134
data,1241939700,0.0359582323016;0.045302941178
data,1241939700,0.0359575924693;0.0453013690207
data,1241939700,0.0359570953173;0.0453014231758
data,1241940000,0.0359564080624;0.0452997810758
data,1241940000,0.0359556020345;0.0452990328808
data,1241940000,0.0359552238806;0.0452983532407
data,1241940000,0.035954441751;0.0453004915981
data,1241940300,0.0359536359316;0.0452989411671
data,1241940300,0.035953257925;0.0452987883005
data,1241940300,0.0359527849064;0.0452999415065
data,1241940600,0.0359520980849;0.0452992848118
data,1241940600,0.0359516489261;0.0452985368994
data,1241940600,0.0359509622238;0.0452985666343
data,1241940600,0.0359505606766;0.0452979100983
data,1241940900,0.0359501116549;0.0452969324535
data,1241940900,0.0359494251235;0.0452959092651
data,1241940900,0.0359487624115;0.0452945422018
data,1241941200,0.035947719715;0.0452935648316
data,1241941200,0.0359470571469;0.0452929314905
data,1241941200,0.0359465133954;0.045292436858
data,1241941500,0.0359459459459;0.0452907965129
data,1241941500,0.0359450223235;0.0452899125411
data,1241941500,0.0359444312515;0.0452909286727
data,1241941800,0.0359436740122;0.0452895869143
data,1241941800,0.03594298808;0.0452885417044
data,1241941800,0.0359423497008;0.0452877264311
data,1241941800,0.0359416876395;0.0452869568369
data,1241942100,0.0359409069326;0.0452871712859
data,1241942100,0.0359403162243;0.0452863562073
data,1241942100,0.0359396543538;0.0452854025786
data,1241942400,0.0359388975929;0.045284293258
data,1241942400,0.0359379984808;0.0452830435568
data,1241942400,0.0359372418704;0.045283829763
data,1241942700,0.0359366277414;0.0452833340966
data,1241942700,0.0359357525989;0.0452827245417
data,1241942700,0.0359352809949;0.045282160614
data,1241943000,0.0359347857041;0.045280979664
data,1241943000,0.0359342904604;0.045280165268
data,1241943000,0.0359335342414;0.0452791003747
data,1241943300,0.0359325645406;0.0452775553078
data,1241943300,0.0359320694728;0.0452770145392
data,1241943300,0.0359314795483;0.0452764757901
data,1241943600,0.0359307236062;0.0452782223707
data,1241943600,0.0359301338015;0.0452791469671
data,1241943600,0.0359293542724;0.0452776686665
data,1241943900,0.0359287408673;0.0452769686338
data,1241943900,0.0359280089188;0.0452753084141
data,1241943900,0.0359272770398;0.0452750886689
data,1241944200,0.0359265926664;0.045273726656
data,1241944200,0.0359260269424;0.0452738960088
data,1241944200,0.0359254612721;0.0452728301175
data,1241944500,0.0359247533675;0.0452711725336
data,1241944500,0.03592404553;0.0452709075297
data,1241944800,0.0359233377597;0.0452703239383
data,1241944800,0.0359229145919;0.0452710643812
data,1241944800,0.0359222780728;0.0452696575672
data,1241945100,0.0359216179051;0.0452687080301
data,1241945100,0.0359209815078;0.0452668898916
data,1241945100,0.035920226637;0.0452654856138
data,1241945400,0.0359193533093;0.0452649686733
data,1241945400,0.0359186934054;0.045264201566
data,1241945400,0.0359179861572;0.0452626818422
data,1241945700,0.0359170182508;0.0452608417544
data,1241945700,0.0359162400455;0.0452598930492
data,1241945700,0.0359152723136;0.0452597424782
data,1241946000,0.0359145179638;0.045259112261
data,1241946000,0.0359137162899;0.0452573181998
data,1241946000,0.0359130331754;0.0452575315352
data,1241946300,0.0359124922989;0.0452561945776
data,1241946300,0.0359115960572;0.0452554964512
data,1241946600,0.0359110789935;0.0452547983929
data,1241946600,0.0359105382866;0.0452525027272
data,1241946600,0.0359096422649;0.0452507322483
