
New Run at  10/11/2015 09:09:39
, Time,RandomCTR;CoLinUCBCTR
data,1241333700,0.0364925855059;0.0415587975512
data,1241334000,0.0364898373984;0.0415586129198
data,1241334000,0.0364867320105;0.0415548373676
data,1241334000,0.03648458413;0.0415560306459
data,1241334000,0.0364806451613;0.041546344444
data,1241334300,0.0364762302914;0.0415437411925
data,1241334300,0.0364726534512;0.041531214923
data,1241334300,0.0364680038204;0.0415277679268
data,1241334600,0.0364639532108;0.0415168306
data,1241334600,0.0364608591885;0.0415143444491
data,1241334600,0.0364576473395;0.0415099592519
data,1241334600,0.036455629771;0.0415056816025
data,1241334900,0.0364537324112;0.0415000417353
data,1241334900,0.0364494515975;0.041495769505
data,1241334900,0.0364463647199;0.0414846499211
data,1241335200,0.036442564347;0.0414835518917
data,1241335200,0.0364400762449;0.0414893832052
data,1241335200,0.0364379466413;0.041483955058
data,1241335200,0.0364366515837;0.0414879915145
data,1241335500,0.0364341666667;0.0414877205739
data,1241335500,0.0364302547013;0.0414829249577
data,1241335500,0.0364272965255;0.0414816085921
data,1241335800,0.0364232690935;0.0414745148693
data,1241335800,0.0364205518554;0.0414690986865
data,1241335800,0.0364164090369;0.0414632793432
data,1241335800,0.0364128625773;0.041453559158
data,1241336100,0.036410506299;0.0414468992316
data,1241336100,0.0364064876426;0.0414387814998
data,1241336100,0.0364031836541;0.041438523496
data,1241336400,0.0364004750594;0.0414387873294
data,1241336400,0.0363971740679;0.0414436685312
data,1241336400,0.036394705603;0.0414387931533
data,1241336700,0.0363904581059;0.0414314039273
data,1241336700,0.0363859753204;0.0414274861774
data,1241336700,0.036381376038;0.0414232580831
data,1241337000,0.0363782020873;0.0414124272479
data,1241337000,0.0363762153189;0.0414040114613
data,1241337000,0.0363725699384;0.0413966403237
data,1241337300,0.0363691633088;0.0413875051185
data,1241337300,0.0363656398104;0.0413814061189
data,1241337300,0.0363629471689;0.0413805397724
data,1241337300,0.0363587162482;0.0413734073635
data,1241337600,0.0363555529245;0.0413655525444
data,1241337600,0.0363519176136;0.0413607298834
data,1241337600,0.0363473372781;0.0413523463676
data,1241337900,0.0363452437293;0.0413449002106
data,1241337900,0.0363409037142;0.041334329301
data,1241337900,0.0363369205298;0.0413306603183
data,1241338200,0.0363334121542;0.0413216722075
data,1241338200,0.036329787234;0.0413174702567
data,1241338200,0.0363261640274;0.0413122569628
data,1241338500,0.0363236058601;0.0413141214992
data,1241338500,0.0363195133475;0.0413046307233
data,1241338500,0.036315777043;0.0412946288962
data,1241338800,0.0363108618654;0.0412895092931
data,1241338800,0.0363051227573;0.0412781524351
data,1241338800,0.0363012744867;0.0412805391744
data,1241339100,0.0362982538933;0.041274189074
data,1241339100,0.0362940552017;0.041265447059
data,1241339100,0.0362898584906;0.0412603413133
data,1241339400,0.0362855458618;0.041253358906
data,1241339400,0.036281824611;0.0412417205729
data,1241339400,0.036277869432;0.0412306033461
data,1241339700,0.03627332705;0.0412288297371
data,1241339700,0.0362692579505;0.0412173101726
data,1241339700,0.0362650730099;0.0412118400806
data,1241340000,0.0362604191194;0.041210202199
data,1241340000,0.0362556497175;0.0412028335984
data,1241340000,0.0362512355848;0.0411950578889
data,1241340300,0.0362481176471;0.0411964304399
data,1241340300,0.036243707363;0.0411863748219
data,1241340600,0.0362402398871;0.0411741710262
data,1241340600,0.0362371267341;0.0411700570541
data,1241340600,0.0362329572167;0.0411619925988
data,1241340900,0.0362310223267;0.0411635770141
data,1241340900,0.0362266212406;0.0411536758744
data,1241340900,0.0362230443975;0.0411485181013
data,1241341200,0.0362189995303;0.0411489795411
data,1241341200,0.0362149565626;0.0411456974216
data,1241341200,0.036209741784;0.0411446971542
data,1241341500,0.0362053508566;0.0411379827708
data,1241341500,0.0362003754106;0.0411342973719
data,1241341500,0.0361968097584;0.041130307627
data,1241341800,0.0361933630394;0.0411239401942
data,1241341800,0.036188862837;0.0411200575661
data,1241341800,0.0361857712143;0.0411168910421
data,1241342100,0.0361829153972;0.0411164101076
data,1241342100,0.036180529522;0.0411137887262
data,1241342400,0.0361769735301;0.041108861023
data,1241342400,0.0361721311475;0.0411053951451
data,1241342400,0.0361676422384;0.04110223658
data,1241342700,0.0361637406367;0.0410988760594
data,1241342700,0.0361601919026;0.0410961278469
data,1241342700,0.0361562938699;0.0410910072112
data,1241343000,0.0361522807018;0.041080430925
