
New Run at  10/13/2015 12:52:31
, Time,RandomCTR;CoLinUCBCTR
data,1241506500,0.0361385542169;0.043241094525
data,1241506800,0.0361373001576;0.0432404534642
data,1241506800,0.0361366655409;0.0432411527652
data,1241506800,0.0361357496623;0.0432441729435
data,1241506800,0.0361352841868;0.043242140569
data,1241507100,0.036134987621;0.0432409804435
data,1241507100,0.0361337346686;0.0432384810031
data,1241507100,0.0361323132313;0.0432392313921
data,1241507100,0.0361312858589;0.0432427113798
data,1241507400,0.0361304274466;0.04324531916
data,1241507400,0.0361298504105;0.0432437044903
data,1241507400,0.0361289361224;0.0432404376895
data,1241507400,0.0361274597998;0.0432373254281
data,1241507400,0.0361259838093;0.0432378192605
data,1241507700,0.0361247329961;0.0432347081163
data,1241507700,0.0361239321043;0.0432323146184
data,1241507700,0.0361223446105;0.0432308499438
data,1241507700,0.0361209822432;0.0432282014695
data,1241508000,0.0361196763681;0.0432252977156
data,1241508000,0.0361191573034;0.0432217294848
data,1241508000,0.0361174587125;0.0432197551674
data,1241508000,0.0361164345091;0.0432181905549
data,1241508300,0.0361149050882;0.043216779741
data,1241508300,0.0361132075472;0.0432122357362
data,1241508300,0.036111903425;0.0432119068183
data,1241508300,0.036111217157;0.0432107601039
data,1241508600,0.0361098012799;0.0432084309133
data,1241508600,0.0361083295914;0.0432044013331
data,1241508600,0.0361071388484;0.0432074166484
data,1241508600,0.0361060606061;0.0432054974627
data,1241508900,0.0361047020536;0.0432016740161
data,1241508900,0.0361031193896;0.0432003252997
data,1241508900,0.0361018736677;0.0431960873306
data,1241508900,0.0361003477676;0.0431946299207
data,1241509200,0.036098878295;0.0431919401514
data,1241509200,0.0360971287573;0.0431898712043
data,1241509200,0.0360961646294;0.0431912369989
data,1241509200,0.0360948643194;0.0431872653027
data,1241509500,0.0360944052024;0.043185605743
data,1241509500,0.0360929372197;0.0431847195438
data,1241509500,0.0360916937563;0.0431836216099
data,1241509500,0.0360899462004;0.0431828378474
data,1241509800,0.036088535246;0.0431807718188
data,1241509800,0.0360866763783;0.0431766004285
data,1241509800,0.0360850420168;0.0431773466167
data,1241509800,0.036083183957;0.043173796214
data,1241510100,0.0360816063627;0.0431712655681
data,1241510100,0.0360801971326;0.043169151341
data,1241510100,0.0360783402397;0.0431687774863
data,1241510100,0.0360766517357;0.0431683018832
data,1241510400,0.0360754114881;0.0431658748992
data,1241510400,0.0360736117331;0.0431643732068
data,1241510400,0.036072260159;0.0431608784751
data,1241510700,0.0360712446832;0.043159640802
data,1241510700,0.0360702294348;0.043154451419
data,1241510700,0.0360685429722;0.0431523414848
data,1241510700,0.0360669687815;0.0431512491647
data,1241511000,0.0360653949429;0.0431515477171
data,1241511000,0.0360640451952;0.0431503629442
data,1241511000,0.036063590604;0.043146152659
data,1241511000,0.0360620176714;0.0431414860761
data,1241511300,0.0360603332588;0.0431399983041
data,1241511300,0.0360585374036;0.0431350290915
data,1241511300,0.0360569655635;0.0431327207735
data,1241511300,0.0360556176635;0.043129327943
data,1241511600,0.0360539906103;0.043123591141
data,1241511600,0.0360529786521;0.0431240451861
data,1241511600,0.0360510728654;0.0431229066979
data,1241511900,0.0360497262264;0.0431236651821
data,1241511900,0.0360487150838;0.0431208430743
data,1241511900,0.036047033851;0.0431172607858
data,1241511900,0.0360459673816;0.0431161235835
data,1241512200,0.036043951748;0.0431133639903
data,1241512200,0.0360426066562;0.0431126429807
