
New Run at  09/28/2015 11:58:33
, Time,RandomCTR;CoLinUCBCTR
data,1241506500,0.0361385542169;0.0434782093303
data,1241506800,0.0361373001576;0.04347666334
data,1241506800,0.0361366655409;0.0434747570514
data,1241506800,0.0361357496623;0.0434721298926
data,1241506800,0.0361352841868;0.0434699156052
data,1241507100,0.036134987621;0.0434670836739
data,1241507100,0.0361337346686;0.0434678575236
data,1241507100,0.0361323132313;0.0434672408606
data,1241507100,0.0361312858589;0.043466263699
data,1241507400,0.0361304274466;0.0434656473725
data,1241507400,0.0361298504105;0.0434659578625
data,1241507400,0.0361289361224;0.0434620989614
data,1241507400,0.0361274597998;0.0434582923971
data,1241507400,0.0361259838093;0.0434575744808
data,1241507700,0.0361247329961;0.043456753891
data,1241507700,0.0361239321043;0.0434535670168
data,1241507700,0.0361223446105;0.0434529527848
data,1241507700,0.0361209822432;0.0434469387345
data,1241508000,0.0361196763681;0.0434458116047
data,1241508000,0.0361191573034;0.0434442233031
data,1241508000,0.0361174587125;0.0434453076041
data,1241508000,0.0361164345091;0.0434443352829
data,1241508300,0.0361149050882;0.043443774056
data,1241508300,0.0361132075472;0.0434385364389
data,1241508300,0.036111903425;0.0434370509039
data,1241508300,0.036111217157;0.0434372618182
data,1241508600,0.0361098012799;0.0434343899796
data,1241508600,0.0361083295914;0.0434297217507
data,1241508600,0.0361071388484;0.0434296244234
data,1241508600,0.0361060606061;0.0434314802348
data,1241508900,0.0361047020536;0.0434276860651
data,1241508900,0.0361031193896;0.0434247659082
data,1241508900,0.0361018736677;0.0434231809112
data,1241508900,0.0361003477676;0.0434214937693
data,1241509200,0.036098878295;0.0434185241668
data,1241509200,0.0360971287573;0.0434187372464
data,1241509200,0.0360961646294;0.0434180776293
data,1241509200,0.0360948643194;0.0434181866237
data,1241509500,0.0360944052024;0.0434160913248
data,1241509500,0.0360929372197;0.0434147647713
data,1241509500,0.0360916937563;0.0434119517627
data,1241509500,0.0360899462004;0.0434123703437
data,1241509800,0.036088535246;0.0434091999863
data,1241509800,0.0360866763783;0.0434059280797
data,1241509800,0.0360850420168;0.0434046034793
data,1241509800,0.036083183957;0.0434018978016
data,1241510100,0.0360816063627;0.0433984746536
data,1241510100,0.0360801971326;0.0433952058338
data,1241510100,0.0360783402397;0.0433921935057
data,1241510100,0.0360766517357;0.0433917938495
