
New Run at  09/30/2015 02:39:22
, Time,RandomCTR;CoLinUCBCTR
data,1241592900,0.0369344368571;0.0435243395811
data,1241593200,0.0369330164218;0.0435207640961
data,1241593200,0.0369319851353;0.0435184196428
data,1241593200,0.0369310404424;0.0435160358262
data,1241593200,0.0369294478528;0.0435137317887
data,1241593200,0.0369282011405;0.0435133714628
data,1241593500,0.0369270842333;0.0435122186222
data,1241593500,0.0369259243262;0.0435115813137
data,1241593500,0.0369247646195;0.0435091592468
data,1241593500,0.0369230868889;0.0435086016513
data,1241593800,0.0369221867173;0.0435069335812
data,1241593800,0.036921373057;0.0435059006588
data,1241593800,0.036920257318;0.0435031231959
data,1241593800,0.0369192281126;0.0435008211918
data,1241594100,0.0369183717517;0.0435026435149
data,1241594100,0.0369173860497;0.043500263055
data,1241594100,0.0369158394476;0.0434972091692
data,1241594100,0.0369150267564;0.0434970097002
data,1241594400,0.0369139552947;0.0434948284255
data,1241594400,0.0369124956852;0.0434922513019
data,1241594400,0.036911208905;0.0434897535249
data,1241594400,0.0369099654875;0.043488484643
data,1241594700,0.0369086360107;0.043486859253
data,1241594700,0.036907694962;0.0434863037416
data,1241594700,0.0369070559821;0.0434843220814
data,1241594700,0.0369056839745;0.0434804791098
data,1241595000,0.0369042259595;0.043480835364
data,1241595000,0.0369026819593;0.0434782212652
data,1241595000,0.0369013537984;0.0434749344215
data,1241595000,0.0369000689774;0.0434766374206
data,1241595300,0.0368983964135;0.0434758853307
data,1241595300,0.0368971982759;0.0434734310822
data,1241595300,0.0368956986467;0.0434702647584
data,1241595300,0.0368940699879;0.0434699885842
data,1241595600,0.0368929156253;0.0434695540172
data,1241595600,0.0368919338159;0.0434676552478
data,1241595600,0.0368906505816;0.0434676561358
data,1241595600,0.0368888075134;0.04346567874
data,1241595900,0.0368873093823;0.0434621194198
data,1241595900,0.0368859838043;0.0434637823044
data,1241595900,0.0368843138944;0.0434605800748
data,1241595900,0.0368829026701;0.0434587626146
data,1241596200,0.0368819653777;0.0434549287909
data,1241596200,0.0368802962453;0.0434532703863
data,1241596200,0.0368791010075;0.0434504652874
data,1241596200,0.0368773032547;0.0434480958837
data,1241596500,0.0368761084804;0.0434462411296
data,1241596500,0.0368754734848;0.043445532853
data,1241596500,0.0368734613067;0.0434421766358
data,1241596500,0.0368719228783;0.0434381885212
data,1241596800,0.0368703416817;0.0434351099942
data,1241596800,0.0368691910499;0.0434331785719
data,1241596800,0.0368676103606;0.043429785409
data,1241597100,0.0368663310962;0.0434295132431
data,1241597100,0.036865052052;0.0434271479408
data,1241597100,0.0368636441844;0.0434237957895
data,1241597100,0.0368621505376;0.0434202865377
