
New Run at  09/29/2015 06:20:57
, Time,RandomCTR;CoLinUCBCTR
data,1241765700,0.0368147730644;0.0469038173373
data,1241766000,0.0368138941623;0.0469020277556
data,1241766000,0.0368132229934;0.0468998255238
data,1241766000,0.036811958714;0.0468980163827
data,1241766000,0.0368108132155;0.0468965612625
data,1241766300,0.0368097271649;0.0468940554051
data,1241766300,0.0368089377854;0.0468929934576
data,1241766300,0.0368079409323;0.0468912441435
data,1241766300,0.0368068255945;0.0468891119389
data,1241766600,0.0368058882827;0.0468884630637
data,1241766600,0.0368049510821;0.0468865965128
data,1241766600,0.0368036582474;0.0468859478519
data,1241766600,0.0368028991522;0.0468851321802
data,1241766900,0.0368016955181;0.0468835313255
data,1241766900,0.036800699508;0.0468820779404
data,1241766900,0.0367994665086;0.046879338789
data,1241766900,0.0367985300219;0.0468768158869
data,1241767200,0.0367977714557;0.0468764231554
data,1241767200,0.0367968944467;0.0468751570273
data,1241767200,0.0367957804907;0.0468743032321
data,1241767500,0.0367949037037;0.0468729098145
data,1241767500,0.0367943232994;0.04687358701
data,1241767500,0.0367931504414;0.0468723508202
data,1241767500,0.036792185093;0.0468705457441
data,1241767800,0.0367913975946;0.0468697023656
data,1241767800,0.0367906694313;0.0468684078353
data,1241767800,0.0367897340205;0.0468680649157
data,1241767800,0.0367885321644;0.0468665842221
data,1241768100,0.036787745069;0.0468659178531
data,1241768100,0.0367866619285;0.0468650945587
data,1241768100,0.0367852235712;0.0468636437241
data,1241768400,0.0367839038257;0.0468622912629
data,1241768400,0.0367826730621;0.0468600367746
data,1241768400,0.0367819161535;0.0468587141433
data,1241768400,0.0367807744686;0.0468561073571
data,1241768700,0.0367797513321;0.0468554907347
data,1241768700,0.036778580309;0.0468566093894
data,1241768700,0.0367775574236;0.0468550521612
data,1241768700,0.0367765642574;0.0468535438603
data,1241769000,0.0367753344383;0.0468515361252
data,1241769000,0.0367742823321;0.0468513120814
data,1241769000,0.0367733487216;0.0468487363335
data,1241769300,0.0367726519501;0.0468461801385
data,1241769300,0.0367717481359;0.0468449372248
data,1241769300,0.0367706077283;0.0468430188225
data,1241769300,0.0367697337278;0.0468413062794
data,1241769600,0.0367686823265;0.046840015374
data,1241769600,0.0367677493788;0.046840389695
data,1241769600,0.0367669052831;0.0468379039018
data,1241769900,0.0367655584477;0.0468367309198
data,1241769900,0.0367642709258;0.0468359691116
data,1241769900,0.0367631610079;0.0468350899626
data,1241769900,0.0367620512214;0.0468321838389
data,1241770200,0.0367609119943;0.0468306195866
data,1241770200,0.0367600686025;0.0468301034729
data,1241770200,0.036759077469;0.0468286086334
data,1241770500,0.0367581160192;0.0468264580673
data,1241770500,0.0367569477294;0.0468249239196
data,1241770500,0.036755868267;0.0468231741318
data,1241770500,0.0367546115644;0.0468214643486
data,1241770800,0.0367539757612;0.0468228577085
data,1241770800,0.0367530740128;0.0468210496775
data,1241770800,0.0367516403618;0.0468195749495
data,1241771100,0.0367502955432;0.0468172687807
data,1241771100,0.0367490395413;0.0468149042602
data,1241771100,0.0367479905437;0.0468163269396
data,1241771400,0.0367470598664;0.0468153723801
data,1241771400,0.0367459224678;0.0468131550226
data,1241771400,0.0367449033859;0.0468117399401
data,1241771400,0.0367437662491;0.0468102077859
data,1241771700,0.0367427769572;0.0468101624031
data,1241771700,0.0367414923786;0.046808670475
data,1241771700,0.0367401488746;0.0468061904962
data,1241772000,0.0367389236767;0.0468048348429
data,1241772000,0.0367378462992;0.0468027469762
data,1241772000,0.0367367099823;0.0468037779991
data,1241772300,0.0367359281791;0.0468040659026
data,1241772300,0.0367347921096;0.0468031900514
data,1241772300,0.0367337152306;0.0468011213596
data,1241772300,0.0367326384788;0.0468003151098
data,1241772600,0.0367312961323;0.0467982283532
data,1241772600,0.0367303967879;0.0467978615915
data,1241772600,0.0367290842534;0.0467953253471
data,1241772900,0.0367278013933;0.0467941175183
data,1241772900,0.0367266072377;0.0467916696379
data,1241772900,0.0367257674144;0.0467911863016
data,1241773200,0.0367246620625;0.0467898727432
data,1241773200,0.0367233797663;0.0467877767535
data,1241773200,0.0367223041964;0.0467855347186
data,1241773200,0.0367212287535;0.0467828431642
data,1241773500,0.0367200944231;0.0467813147365
data,1241773500,0.0367188126992;0.0467801777445
data,1241773500,0.0367177376527;0.0467780939901
data,1241773800,0.0367167217371;0.0467763725056
data,1241773800,0.0367152044368;0.046774757159
data,1241773800,0.0367140117994;0.0467731127735
data,1241774100,0.0367127603091;0.0467699554227
data,1241774100,0.0367114794714;0.0467692580769
data,1241774100,0.0367104347313;0.0467694015271
data,1241774100,0.0367091836735;0.0467663911402
data,1241774400,0.0367080507225;0.0467630012654
data,1241774400,0.0367069768813;0.0467607918412
data,1241774400,0.0367057262487;0.0467585534701
data,1241774700,0.0367047706097;0.0467578391009
data,1241774700,0.0367035202547;0.0467556888285
data,1241774700,0.0367022700472;0.0467541634912
data,1241774700,0.0367013442604;0.0467559188997
data,1241775000,0.0367005364933;0.0467551935641
data,1241775000,0.0366997582975;0.046753365178
data,1241775000,0.0366986265032;0.0467528266159
data,1241775300,0.0366972590628;0.0467506190264
data,1241775300,0.0366966580219;0.0467500515171
data,1241775300,0.0366956150174;0.0467479433665
data,1241775300,0.0366945721358;0.0467472885486
data,1241775600,0.0366932936531;0.0467456363851
data,1241775600,0.0366919858574;0.0467445732483
data,1241775600,0.0366907371398;0.0467421804528
data,1241775900,0.0366892234268;0.046739799428
data,1241775900,0.0366882696047;0.0467397288319
data,1241775900,0.0366872275244;0.0467406148031
data,1241775900,0.0366864506627;0.0467388292388
data,1241776200,0.0366857033459;0.0467382221465
data,1241776200,0.0366847794074;0.0467364077833
data,1241776200,0.0366835021793;0.0467359582778
data,1241776200,0.0366827551681;0.0467356837924
data,1241776500,0.0366817726737;0.0467341615147
data,1241776500,0.036680701961;0.0467316656851
data,1241776500,0.0366794841597;0.0467297823681
data,1241776800,0.036678295943;0.0467271005581
data,1241776800,0.0366770489873;0.0467258531632
data,1241776800,0.0366761554313;0.0467264071095
data,1241776800,0.0366751442364;0.0467250024948
data,1241777100,0.0366741625949;0.0467242508341
data,1241777100,0.0366732399341;0.0467245425298
data,1241777100,0.0366720819354;0.0467229343153
data,1241777100,0.0366712477928;0.0467229521179
data,1241777400,0.0366704431758;0.0467228359918
data,1241777400,0.0366695503766;0.0467225042364
data,1241777400,0.0366687165303;0.0467202557514
data,1241777400,0.0366680593151;0.0467193008157
data,1241777700,0.0366672256546;0.0467197209446
data,1241777700,0.0366662155801;0.0467183175846
data,1241777700,0.0366652056245;0.0467163493511
data,1241777700,0.0366640192964;0.0467161054581
