
New Run at  09/28/2015 14:46:55
, Time,RandomCTR;CoLinUCBCTR
data,1241852100,0.0363588902769;0.0473360497344
data,1241852400,0.0363584031645;0.0473343804605
data,1241852400,0.0363578640575;0.0473335769784
data,1241852400,0.0363570908145;0.0473316172156
data,1241852400,0.0363564477519;0.0473329730523
data,1241852700,0.0363557006817;0.0473324115243
data,1241852700,0.0363551358102;0.0473313764863
data,1241852700,0.036354727093;0.0473304460562
data,1241853000,0.0363541103018;0.0473290160788
data,1241853000,0.0363534155351;0.0473273216927
data,1241853000,0.0363528509;0.0473304701041
data,1241853000,0.0363520262186;0.0473304345907
data,1241853300,0.0363513576779;0.0473285871221
data,1241853300,0.0363505331599;0.0473269521588
data,1241853300,0.0363499687923;0.0473263946739
data,1241853600,0.0363494564935;0.0473238883415
data,1241853600,0.036348944248;0.047323144984
data,1241853600,0.0363483020438;0.0473218501375
data,1241853600,0.0363476079043;0.0473196646175
data,1241853900,0.0363467318392;0.04731802742
data,1241853900,0.0363461418469;0.0473171506472
data,1241853900,0.0363458638798;0.0473177195777
data,1241853900,0.0363451180202;0.0473161871341
data,1241854200,0.0363443722381;0.0473140252072
data,1241854200,0.0363437045124;0.0473126010352
data,1241854200,0.0363432707803;0.0473132744339
data,1241854500,0.0363427851128;0.0473132103432
data,1241854500,0.0363420915848;0.0473120472762
data,1241854500,0.0363416839917;0.0473102027249
data,1241854800,0.0363410425654;0.0473088835203
data,1241854800,0.0363402193119;0.0473079295195
data,1241854800,0.0363395260614;0.0473072660306
data,1241854800,0.0363385990439;0.0473058393412
data,1241855100,0.0363378020265;0.0473053882316
data,1241855100,0.0363368492154;0.047303150127
data,1241855100,0.0363362861745;0.0473007782905
data,1241855400,0.0363353854946;0.0472990656111
data,1241855400,0.0363345628344;0.0472982204837
data,1241855400,0.036334;0.0472966645035
data,1241855700,0.0363332034699;0.0472952389661
data,1241855700,0.0363324070226;0.0472937912921
data,1241855700,0.0363313509583;0.0472913984944
data,1241855700,0.0363307884076;0.0472896831823
data,1241856000,0.0363300960789;0.0472890993956
data,1241856000,0.0363294297881;0.0472881993454
data,1241856000,0.0363287895311;0.0472862018721
data,1241856300,0.0363280974141;0.0472843348443
data,1241856300,0.0363272495976;0.0472819395776
data,1241856300,0.0363265316719;0.0472803593776
data,1241856600,0.0363256061471;0.0472790435843
data,1241856600,0.0363248105077;0.0472789591263
data,1241856600,0.0363237294295;0.0472773273279
data,1241856900,0.0363229599252;0.0472754094661
data,1241856900,0.0363221126395;0.0472753512626
data,1241856900,0.036321109727;0.047273768015
data,1241857200,0.0363201847719;0.0472735538104
data,1241857200,0.0363194156114;0.0472729674176
data,1241857200,0.0363184908402;0.0472707602008
data,1241857500,0.036317566165;0.0472692855846
data,1241857500,0.0363167453687;0.0472671308478
data,1241857500,0.0363158987132;0.0472659467412
data,1241857800,0.0363149224303;0.047263450299
data,1241857800,0.0363141018989;0.0472609842577
data,1241857800,0.0363129701686;0.0472596187434
data,1241858100,0.0363122276406;0.0472583012271
data,1241858100,0.0363112517508;0.0472561478701
data,1241858100,0.0363102759622;0.047255224745
data,1241858400,0.03630927434;0.0472545616142
data,1241858400,0.036308376556;0.0472540629068
data,1241858400,0.0363072973393;0.0472518323317
data,1241858700,0.0363063478892;0.0472507017935
data,1241858700,0.0363058134108;0.0472514547855
data,1241858700,0.0363047604231;0.0472489909384
data,1241859000,0.0363041223749;0.0472466356076
data,1241859000,0.0363031473608;0.0472450857722
data,1241859000,0.0363023279929;0.0472434581985
