
New Run at  09/27/2015 19:38:46
, Time,RandomCTR;CoLinUCBCTR
data,1241247300,0.0412093122597;0.0469186618188
data,1241247600,0.0412026046114;0.046910498864
data,1241247600,0.0411954758856;0.0468904199715
data,1241247600,0.0411909129693;0.0468844193566
data,1241247600,0.0411857142857;0.0468787087586
data,1241247900,0.0411777493606;0.0468649484677
data,1241247900,0.0411706433745;0.0468625314066
data,1241247900,0.0411629045997;0.0468401046462
data,1241247900,0.0411577266922;0.0468459604242
data,1241248200,0.0411508510638;0.0468316047314
data,1241248200,0.0411435559336;0.0468331217379
data,1241248200,0.0411354166667;0.0468167945528
data,1241248500,0.0411302592435;0.0468235026708
data,1241248500,0.0411212829227;0.046806345052
data,1241248500,0.0411133757962;0.0467842366053
data,1241248500,0.0411061120543;0.0467688927625
data,1241248800,0.0410963088672;0.0467712884449
data,1241248800,0.0410890585242;0.0467570276116
data,1241248800,0.041082662145;0.0467543887481
data,1241249100,0.0410762711864;0.0467460339032
data,1241249100,0.041069038543;0.0467277024641
data,1241249100,0.0410603302286;0.0467204286477
data,1241249100,0.0410528988574;0.0467040298906
data,1241249400,0.0410446277496;0.0466939439835
data,1241249400,0.0410365750529;0.0466922729327
data,1241249400,0.0410302197802;0.0466812710314
data,1241249700,0.0410207013097;0.0466580889822
data,1241249700,0.0410149915541;0.0466462699229
data,1241249700,0.0410084423808;0.0466326852812
data,1241249700,0.0409991561181;0.0466239246876
data,1241250000,0.040992619148;0.046619048692
data,1241250000,0.0409839797639;0.0466023440808
data,1241250000,0.0409770332912;0.0465907862983
data,1241250300,0.0409673546757;0.046579029086
data,1241250300,0.0409591578947;0.0465762791158
data,1241250300,0.040952020202;0.0465667320109
data,1241250600,0.0409455195625;0.0465584497295
data,1241250600,0.0409360807401;0.0465395188386
data,1241250600,0.0409319041614;0.0465250965251
data,1241250900,0.0409218487395;0.0465115235497
data,1241250900,0.0409113817724;0.0465067255121
data,1241250900,0.0409047019312;0.0464969266567
data,1241250900,0.0408967687789;0.04649818524
data,1241251200,0.0408905201342;0.0464840268541
data,1241251200,0.0408811320755;0.0464813322589
data,1241251200,0.0408713327745;0.0464709383236
data,1241251500,0.0408634268957;0.0464683599218
data,1241251500,0.0408534338358;0.0464500784599
data,1241251500,0.0408432398493;0.0464310928801
data,1241251800,0.0408347280335;0.0464245835008
data,1241251800,0.0408266415726;0.0464210935163
data,1241251800,0.0408202341137;0.0463949955158
data,1241252100,0.0408123694108;0.0463848785296
data,1241252100,0.0408017961571;0.0463661773425
data,1241252100,0.0407941544885;0.0463552551255
data,1241252400,0.0407871452421;0.0463461127343
data,1241252400,0.0407788902795;0.0463293990891
data,1241252400,0.040773352794;0.04633548278
data,1241252700,0.0407636515215;0.0463233560635
data,1241252700,0.0407560416667;0.0463113624441
data,1241252700,0.0407484381508;0.0462933750439
data,1241253000,0.0407398001665;0.0462771745165
data,1241253000,0.0407317935913;0.0462669472338
data,1241253000,0.0407204658902;0.0462447751657
data,1241253300,0.0407106029106;0.046240979993
data,1241253300,0.0407009559435;0.0462186364039
data,1241253300,0.040692147902;0.0462058635848
data,1241253600,0.0406848006645;0.0461972529687
data,1241253600,0.0406778746368;0.0461783650973
data,1241253600,0.0406676348548;0.0461714103653
data,1241253900,0.0406584404811;0.0461607865511
data,1241253900,0.0406480099502;0.0461445293161
data,1241253900,0.0406404890178;0.0461293087452
data,1241254200,0.0406313173157;0.0461251760882
data,1241254200,0.0406229813665;0.0461122194954
data,1241254200,0.0406156870861;0.0460990717538
data,1241254500,0.0406069507654;0.0460891883787
data,1241254500,0.0406011166253;0.0460714521852
data,1241254500,0.0405911533692;0.046057935896
data,1241254800,0.0405820247934;0.0460446354653
data,1241254800,0.0405743494424;0.046023355004
data,1241255100,0.0405654417836;0.0460129177593
data,1241255100,0.0405573669005;0.0460132547023
data,1241255100,0.0405478547855;0.0460022242834
data,1241255400,0.0405397938144;0.0459905971264
data,1241255400,0.0405300906843;0.045974184538
data,1241255400,0.040521013597;0.0459631364321
data,1241255700,0.0405135914333;0.045943930154
data,1241255700,0.0405043227666;0.0459291744326
data,1241255700,0.0404962962963;0.0459129779223
data,1241256000,0.0404862196627;0.0458942701168
data,1241256000,0.0404759457237;0.0458831309314
data,1241256000,0.040467324291;0.0458813589742
data,1241256300,0.040459326212;0.0458815550548
data,1241256300,0.0404501026694;0.045873605948
data,1241256300,0.0404439655172;0.0458694340744
data,1241256600,0.0404359868691;0.0458666689971
data,1241256600,0.0404280147662;0.0458524057444
data,1241256600,0.0404192291923;0.0458331878034
data,1241256900,0.0404106557377;0.0458141859014
data,1241256900,0.0404010651372;0.0457961986276
data,1241257200,0.0403920966421;0.0457795916944
data,1241257200,0.0403849774867;0.0457759064083
data,1241257200,0.0403782733224;0.0457636792186
data,1241257500,0.0403695296524;0.0457512639734
data,1241257500,0.0403605887163;0.0457353037195
data,1241257500,0.040352676747;0.0457148078212
data,1241257800,0.0403427287582;0.0457004679644
data,1241257800,0.0403334013883;0.0456908844295
data,1241257800,0.0403257142857;0.0456747795782
data,1241258100,0.0403170134639;0.0456675744585
data,1241258100,0.0403079119086;0.0456735987496
data,1241258100,0.040302690583;0.0456553627692
data,1241258400,0.0402952322738;0.0456521173317
data,1241258400,0.0402853360489;0.0456396269042
data,1241258400,0.0402754478827;0.0456293047025
data,1241258700,0.040266992267;0.0456213630514
data,1241258700,0.040259357201;0.0456167706168
data,1241258700,0.0402513216755;0.0456056801455
data,1241259000,0.0402416666667;0.045586338812
data,1241259000,0.0402348638765;0.0455848958671
data,1241259000,0.0402272542648;0.0455806956416
data,1241259300,0.0402204628502;0.0455737662416
data,1241259300,0.0402136769481;0.0455674225967
data,1241259300,0.0402048681542;0.0455485380521
data,1241259600,0.0401968775345;0.0455445715445
data,1241259600,0.0401909201459;0.045532768325
data,1241259600,0.0401823338736;0.0455158796877
data,1241259900,0.0401739570676;0.0455117377366
data,1241259900,0.0401653846154;0.0455042679093
data,1241259900,0.0401570214488;0.045487613267
data,1241259900,0.0401482605178;0.0454699957404
data,1241260200,0.0401403154064;0.0454649067348
data,1241260200,0.0401311641067;0.0454486832263
data,1241260200,0.0401228282828;0.0454422400124
data,1241260500,0.0401126817447;0.0454281872968
data,1241260500,0.0401053693985;0.0454227362691
data,1241260500,0.040098062954;0.0454003209777
data,1241260800,0.0400899556273;0.0453950839149
data,1241260800,0.0400830645161;0.0453921871249
data,1241260800,0.0400751713019;0.0453865635888
data,1241261100,0.0400676873489;0.0453721829794
data,1241261100,0.0400604107934;0.045355483719
data,1241261100,0.0400539452496;0.0453378297413
data,1241261100,0.0400464788732;0.0453328314413
data,1241261400,0.0400420353982;0.0453289890023
data,1241261400,0.0400359871331;0.0453117587476
data,1241261400,0.0400291398714;0.0453203569918
data,1241261700,0.0400245078345;0.0453316706738
data,1241261700,0.0400186746988;0.0453196965881
data,1241261700,0.0400142513047;0.0453187930917
data,1241261700,0.0400084269663;0.045314012546
data,1241262000,0.0400022061773;0.0453045880006
data,1241262000,0.0399955894146;0.0452961375585
data,1241262000,0.0399893787575;0.0452859436417
data,1241262000,0.0399817708333;0.0452895080725
data,1241262300,0.039974969964;0.0452773995916
data,1241262300,0.0399695756605;0.0452672447153
data,1241262300,0.0399657863145;0.0452520615489
data,1241262300,0.0399592;0.0452338163882
data,1241262600,0.0399516193523;0.0452171254342
data,1241262600,0.0399450439648;0.045207572799
data,1241262600,0.0399398721534;0.0451976682025
data,1241262600,0.0399305111821;0.0451810166789
data,1241262900,0.0399275449102;0.0451718744039
data,1241262900,0.039919792498;0.0451629578157
data,1241262900,0.039913641803;0.0451495950937
data,1241262900,0.0399076953748;0.0451416524139
data,1241263200,0.0399027500996;0.0451260177051
data,1241263200,0.0398982071713;0.0451109691773
