
New Run at  10/02/2015 20:05:02
, Time,RandomCTR;CoLinUCBCTR
data,1241247300,0.0412093122597;0.0507581174486
data,1241247600,0.0412026046114;0.0507391441778
data,1241247600,0.0411954758856;0.0507419905769
data,1241247600,0.0411909129693;0.0507258979898
data,1241247600,0.0411857142857;0.0507113123828
data,1241247900,0.0411777493606;0.0506955841947
data,1241247900,0.0411706433745;0.0506835794707
data,1241247900,0.0411629045997;0.0506793943684
data,1241247900,0.0411577266922;0.0506710490277
data,1241248200,0.0411508510638;0.0506469450325
data,1241248200,0.0411435559336;0.0506366057422
data,1241248200,0.0411354166667;0.0506173908684
data,1241248500,0.0411302592435;0.0506079421988
data,1241248500,0.0411212829227;0.0505841536374
data,1241248500,0.0411133757962;0.0505784687645
data,1241248500,0.0411061120543;0.050559778727
data,1241248800,0.0410963088672;0.050551069402
data,1241248800,0.0410890585242;0.0505376441823
data,1241248800,0.041082662145;0.0505648857736
data,1241249100,0.0410762711864;0.0505584816564
data,1241249100,0.041069038543;0.050538239512
data,1241249100,0.0410603302286;0.0505270893058
data,1241249100,0.0410528988574;0.0505094013684
data,1241249400,0.0410446277496;0.0504917289826
data,1241249400,0.0410365750529;0.0504996059319
data,1241249400,0.0410302197802;0.0504905089795
data,1241249700,0.0410207013097;0.0504726436823
data,1241249700,0.0410149915541;0.0504699613718
data,1241249700,0.0410084423808;0.0504561854039
data,1241249700,0.0409991561181;0.0504399145025
data,1241250000,0.040992619148;0.0504369820013
data,1241250000,0.0409839797639;0.0504218752116
data,1241250000,0.0409770332912;0.0504061005324
data,1241250300,0.0409673546757;0.0504030348274
data,1241250300,0.0409591578947;0.0503859193537
data,1241250300,0.040952020202;0.0503776407816
data,1241250600,0.0409455195625;0.0503531022555
data,1241250600,0.0409360807401;0.0503297544286
data,1241250600,0.0409319041614;0.0503262385816
data,1241250900,0.0409218487395;0.0503180014933
data,1241250900,0.0409113817724;0.0503086128381
data,1241250900,0.0409047019312;0.0502864589184
data,1241250900,0.0408967687789;0.0502789030711
data,1241251200,0.0408905201342;0.0502662129524
data,1241251200,0.0408811320755;0.0502501738877
