
NewRunat  07/20/2016 18:52:51
,Time,RandomCTR;LearnWCTR;accesses;clicks;
data,1241161200,0.0315;0.0309278350515;97.0;3.0
data,1241161200,0.03225;0.0331753554502;211.0;7.0
data,1241161200,0.0326666666667;0.0340557275542;323.0;11.0
data,1241161200,0.032125;0.0333333333333;420.0;14.0
data,1241161500,0.031;0.031007751938;516.0;16.0
data,1241161500,0.0318333333333;0.0328947368421;608.0;20.0
data,1241161500,0.0316428571429;0.0321637426901;684.0;22.0
data,1241161800,0.03125;0.0323415265201;773.0;25.0
data,1241161800,0.0309444444444;0.0344827586207;870.0;30.0
data,1241161800,0.0304;0.0329218106996;972.0;32.0
data,1241161800,0.0309545454545;0.0361781076067;1078.0;39.0
data,1241162100,0.0310833333333;0.0356234096692;1179.0;42.0
data,1241162100,0.0311923076923;0.0354938271605;1296.0;46.0
data,1241162100,0.03125;0.0374370050396;1389.0;52.0
data,1241162400,0.0305;0.0358592692828;1478.0;53.0
data,1241162400,0.0303125;0.0366624525917;1582.0;58.0
data,1241162400,0.0297058823529;0.035119047619;1680.0;59.0
data,1241162700,0.02975;0.0345019476906;1797.0;62.0
data,1241162700,0.0299210526316;0.0344462109168;1887.0;65.0
data,1241162700,0.0302;0.0344303797468;1975.0;68.0
data,1241163000,0.0302142857143;0.0357487922705;2070.0;74.0
data,1241163000,0.0300454545455;0.0348999534667;2149.0;75.0
data,1241163000,0.0298695652174;0.0338379341051;2246.0;76.0
data,1241163300,0.0296041666667;0.0330929147221;2357.0;78.0
data,1241163300,0.02946;0.0338775510204;2450.0;83.0
data,1241163300,0.0294615384615;0.035046728972;2568.0;90.0
data,1241163600,0.0293148148148;0.034456928839;2670.0;92.0
data,1241163600,0.0291785714286;0.0333696046427;2757.0;92.0
data,1241163600,0.0291379310345;0.0326889279438;2845.0;93.0
data,1241163600,0.0292833333333;0.0343771272975;2938.0;101.0
data,1241163900,0.0292419354839;0.0343801652893;3025.0;104.0
data,1241163900,0.029375;0.0343058672651;3119.0;107.0
data,1241163900,0.0292727272727;0.0335195530726;3222.0;108.0
data,1241164200,0.0290588235294;0.0324616771867;3327.0;108.0
data,1241164200,0.0289428571429;0.0332555425904;3428.0;114.0
data,1241164200,0.0288194444444;0.0333427521899;3539.0;118.0
data,1241164500,0.0286486486486;0.0329942260104;3637.0;120.0
data,1241164500,0.02875;0.033948142208;3741.0;127.0
data,1241164500,0.0286538461538;0.0334890965732;3852.0;129.0
data,1241164800,0.028625;0.0337392186707;3942.0;133.0
data,1241164800,0.0284268292683;0.0333004440059;4054.0;135.0
data,1241164800,0.0283452380952;0.0334778420039;4152.0;139.0
data,1241165100,0.0282441860465;0.0337473634872;4267.0;144.0
data,1241165100,0.0282727272727;0.0331731869137;4371.0;145.0
data,1241165100,0.0283555555556;0.0338078291815;4496.0;152.0
data,1241165400,0.0284239130435;0.033673691071;4603.0;155.0
data,1241165400,0.0282872340426;0.0338874680307;4692.0;159.0
data,1241165700,0.0283020833333;0.0337359433569;4802.0;162.0
data,1241165700,0.028112244898;0.0333197056419;4892.0;163.0
data,1241165700,0.02807;0.0328488950826;5023.0;165.0
data,1241166000,0.0279705882353;0.0324155438391;5121.0;166.0
data,1241166000,0.0279711538462;0.0328151986183;5211.0;171.0
data,1241166000,0.0280471698113;0.0325371450066;5317.0;173.0
