109568;472,109569;779,109570;658,109571;529,109453;2951,109559;3581,109473;7062,109476;4087,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13975,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10082,109538;3256,109540;319,109541;3697,109542;9457,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;4983,109552;3287,109553;4990,109554;4949,109555;2750,109556;3206,109557;3759,109558;3216,109545;6312,109560;2304,109561;2983,109562;2988,109563;2752,109564;2144,109565;1975,109566;1874,109567;1857,
109568;474,109569;783,109570;658,109571;533,109453;2951,109559;3581,109473;7062,109476;4091,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13979,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10086,109538;3256,109540;319,109541;3701,109542;9461,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;4987,109552;3287,109553;4994,109554;4949,109555;2750,109556;3206,109557;3763,109558;3216,109545;6312,109560;2307,109561;2987,109562;2992,109563;2755,109564;2148,109565;1979,109566;1878,109567;1861,
109568;475,109569;787,109570;658,109571;537,109453;2951,109559;3581,109473;7062,109476;4095,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13983,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10090,109538;3256,109540;319,109541;3705,109542;9465,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;4991,109552;3287,109553;4998,109554;4949,109555;2750,109556;3206,109557;3767,109558;3216,109545;6312,109560;2311,109561;2991,109562;2996,109563;2758,109564;2152,109565;1983,109566;1882,109567;1865,
109568;476,109569;792,109570;658,109571;542,109453;2951,109559;3581,109473;7062,109476;4100,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13988,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10095,109538;3256,109540;319,109541;3710,109542;9470,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;4996,109552;3287,109553;5003,109554;4949,109555;2750,109556;3206,109557;3772,109558;3216,109545;6312,109560;2316,109561;2996,109562;3001,109563;2762,109564;2157,109565;1988,109566;1887,109567;1870,
109568;476,109569;792,109570;658,109571;542,109453;2951,109559;3581,109473;7062,109476;4100,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13988,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10095,109538;3256,109540;319,109541;3710,109542;9470,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;4996,109552;3287,109553;5003,109554;4949,109555;2750,109556;3206,109557;3772,109558;3216,109545;6312,109560;2316,109561;2996,109562;3001,109563;2762,109564;2157,109565;1988,109566;1887,109567;1870,
109568;476,109569;795,109570;658,109571;545,109453;2951,109559;3581,109473;7062,109476;4103,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13991,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10098,109538;3256,109540;319,109541;3713,109542;9473,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;4999,109552;3287,109553;5006,109554;4949,109555;2750,109556;3206,109557;3775,109558;3216,109545;6312,109560;2319,109561;2999,109562;3004,109563;2765,109564;2160,109565;1991,109566;1890,109567;1873,
109568;477,109569;796,109570;658,109571;546,109453;2951,109559;3581,109473;7062,109476;4104,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13992,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10099,109538;3256,109540;319,109541;3714,109542;9474,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;5000,109552;3287,109553;5007,109554;4949,109555;2750,109556;3206,109557;3776,109558;3216,109545;6312,109560;2319,109561;3000,109562;3005,109563;2766,109564;2161,109565;1992,109566;1891,109567;1874,
109568;477,109569;798,109570;658,109571;548,109453;2951,109559;3581,109473;7062,109476;4106,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13994,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10101,109538;3256,109540;319,109541;3716,109542;9476,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;5002,109552;3287,109553;5009,109554;4949,109555;2750,109556;3206,109557;3778,109558;3216,109545;6312,109560;2321,109561;3002,109562;3007,109563;2768,109564;2163,109565;1994,109566;1893,109567;1876,
109568;478,109569;799,109570;658,109571;549,109453;2951,109559;3581,109473;7062,109476;4107,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13995,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10102,109538;3256,109540;319,109541;3717,109542;9477,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;5003,109552;3287,109553;5010,109554;4949,109555;2750,109556;3206,109557;3779,109558;3216,109545;6312,109560;2322,109561;3003,109562;3008,109563;2768,109564;2164,109565;1995,109566;1894,109567;1877,
109568;479,109569;800,109570;658,109571;550,109453;2951,109559;3581,109473;7062,109476;4108,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;11827,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109518;2462,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;13996,109525;10121,109526;5337,109527;3464,109528;6545,109529;9343,109530;8343,109531;6205,109532;4879,109533;6103,109534;6045,109535;2893,109536;10103,109538;3256,109540;319,109541;3718,109542;9478,109543;6156,109544;1560,109417;5847,109546;3717,109547;6563,109548;4731,109550;3443,109551;5004,109552;3287,109553;5011,109554;4949,109555;2750,109556;3206,109557;3780,109558;3216,109545;6312,109560;2323,109561;3004,109562;3009,109563;2768,109564;2165,109565;1996,109566;1895,109567;1878,
