109473;0,109506;0,109508;0,109509;0,109510;0,109505;0,109512;0,109513;55,109514;0,109515;0,109484;8,109453;3,109492;0,109494;0,109495;0,109511;0,109498;8,109501;20,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;3,109510;0,109505;0,109512;0,109513;96,109514;0,109515;0,109484;18,109453;10,109492;0,109494;0,109495;0,109511;0,109498;17,109501;50,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;3,109510;0,109505;0,109512;0,109513;133,109514;0,109515;0,109484;29,109453;18,109492;0,109494;0,109495;0,109511;0,109498;29,109501;91,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;5,109510;0,109505;0,109512;0,109513;172,109514;0,109515;0,109484;38,109453;27,109492;0,109494;0,109495;0,109511;0,109498;41,109501;114,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;5,109510;0,109505;0,109512;0,109513;206,109514;0,109515;0,109484;50,109453;32,109492;0,109494;0,109495;0,109511;0,109498;58,109501;144,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;8,109510;0,109505;0,109512;0,109513;231,109514;0,109515;1,109484;60,109453;45,109492;0,109494;0,109495;0,109511;0,109498;67,109501;171,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;10,109510;0,109505;0,109512;0,109513;256,109514;0,109515;1,109484;75,109453;52,109492;0,109494;0,109495;0,109511;0,109498;80,109501;202,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;12,109510;0,109505;0,109512;0,109513;280,109514;0,109515;1,109484;82,109453;63,109492;0,109494;0,109495;0,109511;0,109498;115,109501;223,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;15,109510;0,109505;0,109512;0,109513;299,109514;0,109515;1,109484;93,109453;68,109492;0,109494;0,109495;0,109511;0,109498;139,109501;249,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;15,109510;0,109505;0,109512;0,109513;332,109514;0,109515;1,109484;109,109453;76,109492;0,109494;0,109495;0,109511;0,109498;154,109501;276,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;16,109510;0,109505;0,109512;0,109513;364,109514;0,109515;1,109484;123,109453;87,109492;0,109494;0,109495;0,109511;0,109498;175,109501;317,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;17,109510;0,109505;0,109512;0,109513;391,109514;0,109515;2,109484;139,109453;95,109492;0,109494;0,109495;0,109511;0,109498;193,109501;345,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;17,109510;0,109505;0,109512;0,109513;420,109514;0,109515;2,109484;152,109453;99,109492;0,109494;0,109495;0,109511;0,109498;215,109501;371,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;19,109510;0,109505;0,109512;0,109513;446,109514;0,109515;2,109484;164,109453;106,109492;0,109494;0,109495;0,109511;0,109498;229,109501;416,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;19,109510;0,109505;0,109512;0,109513;470,109514;0,109515;2,109484;170,109453;107,109519;0,109492;0,109494;0,109495;0,109511;0,109498;245,109501;458,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;20,109510;0,109505;0,109512;0,109513;499,109514;0,109515;14,109484;189,109453;114,109519;0,109492;0,109494;0,109495;0,109511;0,109498;253,109501;481,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;21,109510;0,109505;0,109512;0,109513;526,109514;0,109515;21,109484;204,109453;120,109519;0,109492;0,109494;0,109495;0,109511;0,109498;264,109501;507,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;22,109510;0,109505;0,109512;0,109513;558,109514;0,109515;30,109484;223,109453;125,109519;0,109492;0,109494;0,109495;0,109511;0,109498;277,109501;534,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;22,109510;0,109505;0,109512;0,109513;591,109514;0,109515;41,109484;241,109453;129,109519;0,109492;0,109494;0,109495;0,109511;0,109498;293,109501;562,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;24,109510;0,109505;0,109512;0,109513;614,109514;0,109515;48,109484;261,109453;131,109519;0,109492;0,109494;0,109495;0,109511;0,109498;305,109501;584,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;25,109510;0,109505;0,109512;0,109513;644,109514;0,109515;50,109484;276,109453;133,109519;0,109492;0,109494;0,109495;0,109511;0,109498;332,109501;605,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;25,109510;0,109505;0,109512;0,109513;678,109514;0,109515;50,109484;291,109453;136,109519;0,109492;0,109494;0,109495;0,109511;0,109498;353,109501;621,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;27,109510;0,109505;0,109512;0,109513;718,109514;0,109515;50,109484;310,109453;138,109519;0,109492;0,109494;0,109495;0,109511;0,109498;372,109501;641,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;31,109510;0,109505;0,109512;0,109513;744,109514;0,109515;50,109484;332,109453;140,109519;0,109492;0,109494;0,109495;0,109511;0,109498;402,109501;671,109502;0,109503;0,
109473;0,109506;0,109508;0,109509;31,109510;0,109505;0,109512;0,109513;777,109514;0,109515;51,109484;354,109453;142,109519;0,109492;0,109494;0,109495;0,109511;0,109498;423,109501;695,109502;0,109503;0,
