
NewRunat  10/12/2015 19:10:09
,Time,RandomCTR;LinUCBCTR;accesses;clicks;
data,1241247300,0.0412093122597;0.0469186618188;218655.0;10259.0
data,1241247600,0.0412026046114;0.046910498864;218757.0;10262.0
data,1241247600,0.0411954758856;0.0468904199715;218872.0;10263.0
data,1241247600,0.0411909129693;0.0468844193566;218964.0;10266.0
data,1241247600,0.0411857142857;0.0468787087586;219076.0;10270.0
data,1241247900,0.0411777493606;0.0468649484677;219183.0;10272.0
data,1241247900,0.0411706433745;0.0468625314066;219301.0;10277.0
data,1241247900,0.0411629045997;0.0468401046462;219406.0;10277.0
data,1241247900,0.0411577266922;0.0468459604242;219528.0;10284.0
data,1241248200,0.0411508510638;0.0468316047314;219638.0;10286.0
data,1241248200,0.0411435559336;0.0468331217379;219759.0;10292.0
data,1241248200,0.0411354166667;0.0468167945528;219857.0;10293.0
data,1241248500,0.0411302592435;0.0468235026708;219975.0;10300.0
data,1241248500,0.0411212829227;0.046806345052;220077.0;10301.0
data,1241248500,0.0411133757962;0.0467842366053;220181.0;10301.0
data,1241248500,0.0411061120543;0.0467688927625;220296.0;10303.0
data,1241248800,0.0410963088672;0.0467712884449;220413.0;10309.0
data,1241248800,0.0410890585242;0.0467570276116;220523.0;10311.0
data,1241248800,0.041082662145;0.0467543887481;220621.0;10315.0
data,1241249100,0.0410762711864;0.0467460339032;220746.0;10319.0
data,1241249100,0.041069038543;0.0467277024641;220854.0;10320.0
data,1241249100,0.0410603302286;0.0467204286477;220974.0;10324.0
data,1241249100,0.0410528988574;0.0467040298906;221073.0;10325.0
data,1241249400,0.0410446277496;0.0466939439835;221185.0;10328.0
data,1241249400,0.0410365750529;0.0466922729327;221300.0;10333.0
data,1241249400,0.0410302197802;0.0466812710314;221395.0;10335.0
data,1241249700,0.0410207013097;0.0466580889822;221505.0;10335.0
data,1241249700,0.0410149915541;0.0466462699229;221604.0;10337.0
data,1241249700,0.0410084423808;0.0466326852812;221690.0;10338.0
data,1241249700,0.0409991561181;0.0466239246876;221796.0;10341.0
data,1241250000,0.040992619148;0.046619048692;221905.0;10345.0
data,1241250000,0.0409839797639;0.0466023440808;222006.0;10346.0
data,1241250000,0.0409770332912;0.0465907862983;222104.0;10348.0
data,1241250300,0.0409673546757;0.046579029086;222203.0;10350.0
data,1241250300,0.0409591578947;0.0465762791158;222302.0;10354.0
data,1241250300,0.040952020202;0.0465667320109;222412.0;10357.0
data,1241250600,0.0409455195625;0.0465584497295;222516.0;10360.0
data,1241250600,0.0409360807401;0.0465395188386;222628.0;10361.0
data,1241250600,0.0409319041614;0.0465250965251;222740.0;10363.0
data,1241250900,0.0409218487395;0.0465115235497;222848.0;10365.0
data,1241250900,0.0409113817724;0.0465067255121;222957.0;10369.0
data,1241250900,0.0409047019312;0.0464969266567;223047.0;10371.0
data,1241250900,0.0408967687789;0.04649818524;223170.0;10377.0
data,1241251200,0.0408905201342;0.0464840268541;223281.0;10379.0
data,1241251200,0.0408811320755;0.0464813322589;223380.0;10383.0
data,1241251200,0.0408713327745;0.0464709383236;223473.0;10385.0
data,1241251500,0.0408634268957;0.0464683599218;223593.0;10390.0
data,1241251500,0.0408534338358;0.0464500784599;223681.0;10390.0
data,1241251500,0.0408432398493;0.0464310928801;223794.0;10391.0
data,1241251800,0.0408347280335;0.0464245835008;223890.0;10394.0
data,1241251800,0.0408266415726;0.0464210935163;223993.0;10398.0
data,1241251800,0.0408202341137;0.0463949955158;224119.0;10398.0
data,1241252100,0.0408123694108;0.0463848785296;224211.0;10400.0
data,1241252100,0.0408017961571;0.0463661773425;224323.0;10401.0
data,1241252100,0.0407941544885;0.0463552551255;224419.0;10403.0
data,1241252400,0.0407871452421;0.0463461127343;224528.0;10406.0
data,1241252400,0.0407788902795;0.0463293990891;224609.0;10406.0
data,1241252400,0.040773352794;0.04633548278;224709.0;10412.0
data,1241252700,0.0407636515215;0.0463233560635;224811.0;10414.0
data,1241252700,0.0407560416667;0.0463113624441;224934.0;10417.0
data,1241252700,0.0407484381508;0.0462933750439;225043.0;10418.0
data,1241253000,0.0407398001665;0.0462771745165;225165.0;10420.0
data,1241253000,0.0407317935913;0.0462669472338;225258.0;10422.0
data,1241253000,0.0407204658902;0.0462447751657;225366.0;10422.0
data,1241253300,0.0407106029106;0.046240979993;225471.0;10426.0
data,1241253300,0.0407009559435;0.0462186364039;225580.0;10426.0
data,1241253300,0.040692147902;0.0462058635848;225664.0;10427.0
data,1241253600,0.0406848006645;0.0461972529687;225771.0;10430.0
data,1241253600,0.0406778746368;0.0461783650973;225885.0;10431.0
data,1241253600,0.0406676348548;0.0461714103653;225984.0;10434.0
data,1241253900,0.0406584404811;0.0461607865511;226101.0;10437.0
data,1241253900,0.0406480099502;0.0461445293161;226224.0;10439.0
data,1241253900,0.0406404890178;0.0461293087452;226342.0;10441.0
data,1241254200,0.0406313173157;0.0461251760882;226449.0;10445.0
data,1241254200,0.0406229813665;0.0461122194954;226556.0;10447.0
data,1241254200,0.0406156870861;0.0460990717538;226664.0;10449.0
data,1241254500,0.0406069507654;0.0460891883787;226756.0;10451.0
data,1241254500,0.0406011166253;0.0460714521852;226865.0;10452.0
data,1241254500,0.0405911533692;0.046057935896;226975.0;10454.0
data,1241254800,0.0405820247934;0.0460446354653;227084.0;10456.0
data,1241254800,0.0405743494424;0.046023355004;227189.0;10456.0
data,1241255100,0.0405654417836;0.0460129177593;227284.0;10458.0
data,1241255100,0.0405573669005;0.0460132547023;227391.0;10463.0
data,1241255100,0.0405478547855;0.0460022242834;227489.0;10465.0
data,1241255400,0.0405397938144;0.0459905971264;227590.0;10467.0
data,1241255400,0.0405300906843;0.045974184538;227693.0;10468.0
data,1241255400,0.040521013597;0.0459631364321;227813.0;10471.0
data,1241255700,0.0405135914333;0.045943930154;227930.0;10472.0
data,1241255700,0.0405043227666;0.0459291744326;228025.0;10473.0
data,1241255700,0.0404962962963;0.0459129779223;228149.0;10475.0
data,1241256000,0.0404862196627;0.0458942701168;228242.0;10475.0
data,1241256000,0.0404759457237;0.0458831309314;228341.0;10477.0
data,1241256000,0.040467324291;0.0458813589742;228437.0;10481.0
data,1241256300,0.040459326212;0.0458815550548;228545.0;10486.0
data,1241256300,0.0404501026694;0.045873605948;228650.0;10489.0
data,1241256300,0.0404439655172;0.0458694340744;228758.0;10493.0
data,1241256600,0.0404359868691;0.0458666689971;228859.0;10497.0
data,1241256600,0.0404280147662;0.0458524057444;228952.0;10498.0
data,1241256600,0.0404192291923;0.0458331878034;229048.0;10498.0
data,1241256900,0.0404106557377;0.0458141859014;229143.0;10498.0
data,1241256900,0.0404010651372;0.0457961986276;229233.0;10498.0
data,1241257200,0.0403920966421;0.0457795916944;229338.0;10499.0
data,1241257200,0.0403849774867;0.0457759064083;229422.0;10502.0
data,1241257200,0.0403782733224;0.0457636792186;229527.0;10504.0
data,1241257500,0.0403695296524;0.0457512639734;229633.0;10506.0
data,1241257500,0.0403605887163;0.0457353037195;229735.0;10507.0
data,1241257500,0.040352676747;0.0457148078212;229838.0;10507.0
data,1241257800,0.0403427287582;0.0457004679644;229932.0;10508.0
data,1241257800,0.0403334013883;0.0456908844295;230024.0;10510.0
data,1241257800,0.0403257142857;0.0456747795782;230127.0;10511.0
data,1241258100,0.0403170134639;0.0456675744585;230229.0;10514.0
data,1241258100,0.0403079119086;0.0456735987496;230330.0;10520.0
data,1241258100,0.040302690583;0.0456553627692;230422.0;10520.0
data,1241258400,0.0402952322738;0.0456521173317;230526.0;10524.0
data,1241258400,0.0402853360489;0.0456396269042;230611.0;10525.0
data,1241258400,0.0402754478827;0.0456293047025;230707.0;10527.0
data,1241258700,0.040266992267;0.0456213630514;230791.0;10529.0
data,1241258700,0.040259357201;0.0456167706168;230880.0;10532.0
data,1241258700,0.0402513216755;0.0456056801455;230980.0;10534.0
data,1241259000,0.0402416666667;0.045586338812;231078.0;10534.0
data,1241259000,0.0402348638765;0.0455848958671;231195.0;10539.0
data,1241259000,0.0402272542648;0.0455806956416;231326.0;10544.0
data,1241259300,0.0402204628502;0.0455737662416;231427.0;10547.0
data,1241259300,0.0402136769481;0.0455674225967;231547.0;10551.0
data,1241259300,0.0402048681542;0.0455485380521;231643.0;10551.0
