
NewRunat  10/16/2015 18:19:06
,Time,RandomCTR;Uniform_LinUCBCTR;accesses;clicks;
data,1241506500,0.0361385542169;0.0406178795057;843077.0;34244.0
data,1241506800,0.0361373001576;0.040617179995;843190.0;34248.0
data,1241506800,0.0361366655409;0.0406152167726;843280.0;34250.0
data,1241506800,0.0361357496623;0.0406169556077;843367.0;34255.0
data,1241506800,0.0361352841868;0.0406207281664;843461.0;34262.0
data,1241507100,0.036134987621;0.0406235367335;843575.0;34269.0
data,1241507100,0.0361337346686;0.0406180476455;843689.0;34269.0
data,1241507100,0.0361323132313;0.0406164041825;843797.0;34272.0
data,1241507100,0.0361312858589;0.0406129505473;843918.0;34274.0
data,1241507400,0.0361304274466;0.0406118193451;844040.0;34278.0
data,1241507400,0.0361298504105;0.0406117468666;844140.0;34282.0
data,1241507400,0.0361289361224;0.0406157089893;844230.0;34289.0
data,1241507400,0.0361274597998;0.0406140187768;844339.0;34292.0
data,1241507400,0.0361259838093;0.0406127917979;844463.0;34296.0
data,1241507700,0.0361247329961;0.0406111985981;844570.0;34299.0
data,1241507700,0.0361239321043;0.0406072861073;844676.0;34300.0
data,1241507700,0.0361223446105;0.0406056940066;844783.0;34303.0
data,1241507700,0.0361209822432;0.0406033031832;844882.0;34305.0
data,1241508000,0.0361196763681;0.0406003843823;844992.0;34307.0
data,1241508000,0.0361191573034;0.040601448598;845093.0;34312.0
data,1241508000,0.0361174587125;0.0405973956522;845202.0;34313.0
data,1241508000,0.0361164345091;0.0405979973689;845288.0;34317.0
data,1241508300,0.0361149050882;0.0405975247835;845421.0;34322.0
data,1241508300,0.0361132075472;0.0405976941891;845516.0;34326.0
data,1241508300,0.036111903425;0.040598518014;845622.0;34331.0
data,1241508300,0.036111217157;0.0405986392627;845718.0;34335.0
data,1241508600,0.0361098012799;0.0405993187732;845827.0;34340.0
data,1241508600,0.0361083295914;0.0405973939081;845941.0;34343.0
data,1241508600,0.0361071388484;0.0405951992587;846036.0;34345.0
data,1241508600,0.0361060606061;0.040593275424;846150.0;34348.0
data,1241508900,0.0361047020536;0.0405919756668;846251.0;34351.0
data,1241508900,0.0361031193896;0.0405889671453;846363.0;34353.0
data,1241508900,0.0361018736677;0.0405851136723;846468.0;34354.0
data,1241508900,0.0361003477676;0.0405850924971;846567.0;34358.0
data,1241509200,0.036098878295;0.0405826439839;846692.0;34361.0
data,1241509200,0.0360971287573;0.0405797341055;846802.0;34363.0
data,1241509200,0.0360961646294;0.0405753088548;846919.0;34364.0
data,1241509200,0.0360948643194;0.0405751451263;847021.0;34368.0
data,1241509500,0.0360944052024;0.0405751251299;847120.0;34372.0
data,1241509500,0.0360929372197;0.0405701443774;847224.0;34372.0
data,1241509500,0.0360916937563;0.0405710178691;847329.0;34377.0
data,1241509500,0.0360899462004;0.0405684467898;847432.0;34379.0
data,1241509800,0.036088535246;0.0405658763355;847535.0;34381.0
data,1241509800,0.0360866763783;0.0405660488657;847630.0;34385.0
data,1241509800,0.0360850420168;0.0405627137278;847749.0;34387.0
data,1241509800,0.036083183957;0.040560144931;847852.0;34389.0
data,1241510100,0.0360816063627;0.0405567800818;847947.0;34390.0
data,1241510100,0.0360801971326;0.0405556787148;848044.0;34393.0
data,1241510100,0.0360783402397;0.0405567922428;848144.0;34398.0
data,1241510100,0.0360766517357;0.0405579368784;848268.0;34404.0
data,1241510400,0.0360754114881;0.0405569792141;848362.0;34407.0
data,1241510400,0.0360736117331;0.0405544129693;848465.0;34409.0
data,1241510400,0.036072260159;0.0405495860075;848566.0;34409.0
data,1241510700,0.0360712446832;0.0405470212768;848669.0;34411.0
data,1241510700,0.0360702294348;0.0405444571687;848772.0;34413.0
data,1241510700,0.0360685429722;0.04054151161;848883.0;34415.0
data,1241510700,0.0360669687815;0.0405388533171;848988.0;34417.0
data,1241511000,0.0360653949429;0.0405328377579;849114.0;34417.0
data,1241511000,0.0360640451952;0.0405321545358;849227.0;34421.0
data,1241511000,0.036063590604;0.0405317101026;849335.0;34425.0
data,1241511000,0.0360620176714;0.0405299132822;849422.0;34427.0
data,1241511300,0.0360603332588;0.0405285306495;849525.0;34430.0
data,1241511300,0.0360585374036;0.040525462151;849614.0;34431.0
data,1241511300,0.0360569655635;0.0405234281034;849706.0;34433.0
data,1241511300,0.0360556176635;0.040527310425;849822.0;34441.0
data,1241511600,0.0360539906103;0.0405237509206;849946.0;34443.0
data,1241511600,0.0360529786521;0.0405223222163;850050.0;34446.0
data,1241511600,0.0360510728654;0.0405202895516;850142.0;34448.0
data,1241511900,0.0360497262264;0.0405155714674;850241.0;34448.0
data,1241511900,0.0360487150838;0.0405145579348;850361.0;34452.0
data,1241511900,0.036047033851;0.0405119552245;850465.0;34454.0
data,1241511900,0.0360459673816;0.0405080822177;850571.0;34455.0
data,1241512200,0.036043951748;0.0405078469406;850650.0;34458.0
data,1241512200,0.0360426066562;0.0405067546521;850747.0;34461.0
data,1241512200,0.036041038526;0.0405067903085;850845.0;34465.0
