
New Run at  09/17/2015 09:29:20
, Time, RandomReward; LinUCBReward; 
data,1133391600000,775;2560
data,1183240800000,778;2572
data,1193871600000,780;2585
data,1175378400000,782;2591
data,1228086000000,785;2597
data,1246399200000,788;2604
data,1254348000000,792;2613
data,1293836400000,796;2625
data,1222812000000,798;2636
data,1235862000000,799;2645
data,1283292000000,800;2656
data,1304609435842,801;2666
data,1235862000000,803;2678
data,1241128800000,804;2688
data,1288566000000,807;2694
data,1296514800000,808;2709
data,1222812000000,812;2722
data,1230764400000,814;2732
data,1143842400000,814;2743
data,1280613600000,814;2761
data,1243807200000,816;2779
data,1222812000000,819;2787
data,1280613600000,819;2793
data,1272664800000,822;2809
data,1304935909307,824;2821
data,1270072800000,826;2833
data,1262300400000,829;2845
data,1217541600000,830;2857
data,1291158000000,832;2867
data,1257030000000,834;2879
data,1254348000000,836;2887
data,1196463600000,840;2902
data,1228086000000,840;2916
data,1267398000000,845;2930
data,1293836400000,847;2945
data,1204326000000,850;2953
data,1170284400000,852;2964
data,1280613600000,854;2977
data,1280613600000,855;2988
data,1262300400000,857;2998
data,1209592800000,857;3010
data,1209592800000,859;3016
data,1296514800000,862;3020
data,1204326000000,865;3035
data,1257030000000,866;3043
data,1241128800000,868;3053
data,1283292000000,869;3061
data,1288566000000,872;3071
data,1220220000000,874;3083
data,1207000800000,876;3090
data,1238536800000,881;3103
data,1304678148426,885;3114
data,1259622000000,887;3126
data,1222812000000,891;3137
data,1259622000000,895;3151
data,1220220000000,897;3164
data,1298934000000,898;3175
data,1180648800000,899;3186
data,1257030000000,900;3199
data,1259622000000,903;3214
data,1243807200000,910;3231
data,1304669793688,912;3242
data,1167606000000,913;3251
data,1212271200000,918;3265
data,1283292000000,919;3279
data,1272664800000,922;3296
data,1241128800000,924;3307
data,1293836400000,927;3325
data,1280613600000,929;3331
data,1280613600000,932;3343
data,1264978800000,934;3351
data,1283292000000,937;3369
data,1254348000000,939;3380
data,1277935200000,941;3388
data,1159653600000,941;3400
data,1183240800000,943;3411
data,1285884000000,944;3420
data,1262300400000,946;3435
data,1220220000000,947;3447
data,1212271200000,948;3456
data,1228086000000,951;3469
data,1298934000000,951;3483
data,1254348000000,953;3490
data,1243807200000,956;3503
data,1283292000000,959;3512
data,1193871600000,961;3523
data,1209592800000,962;3533
data,1204326000000,964;3546
data,1285884000000,966;3566
data,1230764400000,967;3577
data,1191189600000,968;3584
data,1196463600000,972;3600
data,1254348000000,972;3612
data,1233442800000,973;3628
data,1193871600000,976;3651
data,1283292000000,977;3662
data,1257030000000,980;3666
data,1159653600000,982;3679
data,1262300400000,984;3694
data,1293836400000,985;3701
data,1298934000000,987;3708
data,1249077600000,992;3720
data,1254348000000,994;3729
data,1175378400000,997;3738
data,1235862000000,998;3754
data,1283292000000,999;3767
data,1220220000000,1001;3775
data,1154383200000,1002;3783
data,1304597059204,1004;3796
data,1243807200000,1008;3813
data,1204326000000,1012;3825
data,1264978800000,1013;3837
data,1280613600000,1015;3849
data,1183240800000,1016;3862
data,1235862000000,1018;3867
data,1193871600000,1020;3885
data,1267398000000,1020;3898
data,1235862000000,1022;3911
data,1191189600000,1022;3922
data,1230764400000,1024;3934
data,1209592800000,1025;3946
data,1191189600000,1026;3960
data,1246399200000,1029;3973
data,1272664800000,1030;3984
data,1235862000000,1033;3998
data,1209592800000,1033;4006
data,1262300400000,1035;4019
data,1241128800000,1036;4032
data,1162335600000,1038;4045
data,1293836400000,1040;4058
data,1204326000000,1043;4070
data,1207000800000,1044;4083
data,1199142000000,1046;4099
data,1283292000000,1046;4110
data,1291158000000,1047;4124
data,1230764400000,1049;4135
data,1254348000000,1051;4147
data,1185919200000,1057;4157
data,1272664800000,1058;4170
data,1172703600000,1063;4179
data,1204326000000,1066;4186
data,1222812000000,1068;4199
data,1280613600000,1069;4212
data,1235862000000,1070;4222
data,1270072800000,1073;4234
data,1164927600000,1075;4244
data,1267398000000,1076;4260
data,1230764400000,1078;4271
data,1285884000000,1079;4277
data,1264978800000,1082;4286
data,1257030000000,1084;4298
data,1272664800000,1085;4306
data,1293836400000,1086;4315
data,1230764400000,1089;4328
data,1283292000000,1091;4338
data,1162335600000,1094;4351
data,1172703600000,1100;4359
data,1262300400000,1102;4367
data,1199142000000,1106;4377
data,1214863200000,1107;4386
data,1241128800000,1107;4392
data,1249077600000,1109;4410
data,1175378400000,1111;4420
data,1207000800000,1115;4429
data,1304934687695,1116;4441
data,1146434400000,1116;4453
data,1304596458131,1118;4463
data,1162335600000,1121;4474
data,1235862000000,1125;4487
data,1298934000000,1126;4501
data,1275343200000,1128;4511
data,1212271200000,1131;4522
data,1209592800000,1133;4535
data,1207000800000,1134;4545
data,1288566000000,1139;4561
data,1138748400000,1143;4575
data,1164927600000,1144;4584
data,1257030000000,1145;4592
data,1259622000000,1147;4603
data,1285884000000,1150;4613
data,1246399200000,1152;4625
data,1230764400000,1154;4635
data,1272664800000,1159;4647
data,1188597600000,1162;4663
data,1141167600000,1166;4678
data,1230764400000,1168;4695
data,1285884000000,1173;4703
data,1283292000000,1173;4712
data,1267398000000,1174;4724
data,1222812000000,1177;4736
data,1285884000000,1179;4746
data,1196463600000,1183;4758
data,1228086000000,1185;4768
data,1230764400000,1187;4779
data,1262300400000,1189;4788
data,1254348000000,1192;4801
data,1217541600000,1198;4810
data,1175378400000,1199;4823
data,1149112800000,1201;4830
data,1220220000000,1202;4842
data,1207000800000,1204;4852
data,1288566000000,1205;4866
data,1262300400000,1209;4876
data,1254348000000,1211;4887
data,1264978800000,1212;4903
data,1196463600000,1215;4913
data,1259622000000,1218;4925
data,1241128800000,1220;4938
data,1304671070833,1221;4947
data,1143842400000,1221;4956
data,1272664800000,1223;4962
data,1207000800000,1225;4981
data,1167606000000,1229;4997
data,1204326000000,1230;5014
data,1204326000000,1233;5026
data,1298934000000,1236;5040
data,1220220000000,1238;5052
data,1193871600000,1239;5066
data,1288566000000,1240;5084
data,1172703600000,1243;5093
data,1191189600000,1245;5106
data,1304602048671,1251;5118
data,1291158000000,1254;5138
data,1222812000000,1255;5147
data,1246399200000,1257;5162
data,1241128800000,1259;5171
data,1183240800000,1259;5180
data,1291158000000,1261;5191
data,1170284400000,1263;5205
data,1235862000000,1267;5222
data,1180648800000,1268;5235
data,1217541600000,1270;5244
data,1293836400000,1271;5260
data,1243807200000,1272;5277
data,1275343200000,1272;5294
data,1122847200000,1275;5307
data,1214863200000,1277;5319
data,1280613600000,1280;5332
data,1214863200000,1282;5341
data,1291158000000,1283;5349
data,1264978800000,1284;5363
data,1254348000000,1287;5372
data,1204326000000,1289;5389
data,1249077600000,1291;5401
data,1172703600000,1295;5410
data,1204326000000,1296;5421
data,1257030000000,1297;5436
data,1180648800000,1300;5453
data,1283292000000,1303;5460
data,1283292000000,1305;5476
data,1228086000000,1306;5488
data,1241128800000,1311;5500
data,1267398000000,1314;5512
data,1133391600000,1315;5527
data,1235862000000,1316;5542
data,1238536800000,1319;5553
data,1204326000000,1322;5567
data,1285884000000,1324;5579
data,1212271200000,1326;5590
data,1241128800000,1329;5602
data,1267398000000,1333;5612
data,1225494000000,1337;5621
data,1293836400000,1341;5629
data,1270072800000,1343;5644
data,1225494000000,1345;5663
data,1291158000000,1348;5672
data,1304689033592,1348;5679
data,1204326000000,1349;5691
data,1277935200000,1350;5706
data,1207000800000,1352;5715
data,1220220000000,1355;5725
data,1257030000000,1358;5738
data,1267398000000,1361;5751
data,1277935200000,1362;5764
data,1298934000000,1364;5778
data,1222812000000,1366;5791
data,1277935200000,1369;5801
data,1288566000000,1369;5814
data,1228086000000,1369;5829
data,1193871600000,1372;5838
data,1293836400000,1372;5847
data,1183240800000,1374;5859
data,1214863200000,1375;5875
data,1185919200000,1376;5891
data,1212271200000,1377;5906
data,1283292000000,1378;5916
data,1201820400000,1380;5930
data,1222812000000,1380;5942
data,1298934000000,1381;5954
data,1159653600000,1383;5969
data,1283292000000,1387;5982
data,1217541600000,1387;5993
data,1283292000000,1389;5999
data,1238536800000,1392;6014
data,1264978800000,1394;6021
data,1238536800000,1396;6039
data,1243807200000,1397;6050
data,1280613600000,1400;6067
data,1238536800000,1403;6078
data,1183240800000,1408;6089
data,1233442800000,1411;6098
data,1214863200000,1412;6115
data,1275343200000,1414;6128
data,1225494000000,1414;6139
data,1199142000000,1416;6151
data,1207000800000,1417;6162
data,1159653600000,1418;6175
data,1296514800000,1421;6190
data,1185919200000,1424;6205
data,1280613600000,1429;6220
data,1175378400000,1433;6230
data,1233442800000,1433;6241
data,1235862000000,1433;6258
data,1191189600000,1433;6273
data,1167606000000,1435;6286
data,1246399200000,1437;6296
data,1251756000000,1437;6316
data,1201820400000,1440;6332
data,1228086000000,1440;6345
data,1285884000000,1440;6359
data,1172703600000,1443;6373
data,1212271200000,1443;6387
data,1201820400000,1445;6405
data,1204326000000,1445;6420
data,1270072800000,1446;6436
data,1270072800000,1446;6454
data,1230764400000,1447;6469
data,1257030000000,1454;6485
data,1243807200000,1454;6498
data,1259622000000,1457;6512
data,1243807200000,1459;6524
data,1251756000000,1463;6538
data,1270072800000,1464;6548
data,1288566000000,1467;6562
data,1298934000000,1470;6578
data,1230764400000,1473;6589
data,1270072800000,1473;6605
data,1304601245963,1474;6613
data,1285884000000,1476;6625
data,1228086000000,1479;6639
data,1238536800000,1481;6649
data,1257030000000,1486;6662
data,1228086000000,1489;6671
data,1254348000000,1490;6684
data,1262300400000,1493;6696
data,1304934656355,1497;6709
data,1280613600000,1499;6725
data,1264978800000,1501;6742
data,1220220000000,1503;6753
data,1291158000000,1503;6766
data,1157061600000,1506;6782
data,1188597600000,1506;6795
data,1280613600000,1507;6816
data,1304596433410,1509;6827
data,1270072800000,1511;6846
data,1170284400000,1511;6859
data,1209592800000,1511;6873
data,1283292000000,1512;6881
data,1238536800000,1513;6902
data,1172703600000,1514;6918
data,1275343200000,1518;6930
data,1204326000000,1520;6940
data,1230764400000,1522;6952
data,1298934000000,1522;6960
data,1209592800000,1524;6972
data,1225494000000,1525;6985
data,1243807200000,1526;6998
data,1204326000000,1528;7009
data,1285884000000,1528;7019
data,1199142000000,1529;7026
data,1288566000000,1532;7036
data,1257030000000,1534;7047
data,1162335600000,1536;7057
data,1222812000000,1538;7071
data,1267398000000,1539;7085
data,1246399200000,1543;7101
data,1214863200000,1545;7115
data,1222812000000,1547;7129
data,1270072800000,1550;7139
data,1275343200000,1553;7159
data,1201820400000,1554;7174
data,1230764400000,1555;7186
data,1159653600000,1559;7202
data,1235862000000,1563;7215
data,1298934000000,1563;7224
data,1212271200000,1564;7235
data,1249077600000,1568;7245
data,1275343200000,1571;7256
data,1272664800000,1572;7263
data,1230764400000,1573;7282
data,1298934000000,1574;7294
data,1212271200000,1575;7309
data,1270072800000,1577;7319
data,1280613600000,1579;7331
data,1259622000000,1582;7346
data,1288566000000,1584;7362
data,1164927600000,1587;7377
data,1283292000000,1587;7391
data,1172703600000,1588;7405
data,1280613600000,1589;7414
data,1201820400000,1591;7428
data,1220220000000,1592;7444
data,1262300400000,1592;7459
data,1175378400000,1594;7477
data,1267398000000,1598;7489
data,1280613600000,1599;7501
data,1249077600000,1603;7513
data,1220220000000,1603;7531
data,1204326000000,1605;7543
data,1296514800000,1607;7558
data,1225494000000,1607;7572
data,1304596460217,1609;7591
data,1222812000000,1613;7605
data,1177970400000,1614;7615
data,1304672913658,1615;7635
data,1177970400000,1619;7648
data,1272664800000,1622;7658
data,1267398000000,1625;7674
data,1251756000000,1628;7684
data,1291158000000,1629;7696
data,1230764400000,1633;7714
data,1304941497458,1634;7725
data,1167606000000,1639;7736
data,1143842400000,1641;7756
data,1298934000000,1644;7770
data,1201820400000,1644;7780
data,1285884000000,1646;7797
data,1241128800000,1649;7819
data,1217541600000,1650;7835
data,1277935200000,1651;7857
data,1283292000000,1652;7872
data,1188597600000,1652;7891
data,1249077600000,1654;7903
data,1304693859868,1657;7922
data,1298934000000,1661;7937
data,1241128800000,1661;7952
data,1214863200000,1663;7970
data,1275343200000,1665;7980
data,1288566000000,1665;7993
data,1246399200000,1665;8008
data,1214863200000,1669;8024
data,1180648800000,1672;8037
data,1188597600000,1674;8056
data,1235862000000,1676;8073
data,1272664800000,1678;8084
data,1177970400000,1678;8098
data,1175378400000,1678;8113
data,1228086000000,1680;8124
data,1241128800000,1680;8137
data,1201820400000,1682;8154
data,1212271200000,1683;8170
data,1170284400000,1685;8182
data,1122847200000,1688;8196
data,1262300400000,1688;8206
data,1235862000000,1689;8215
data,1262300400000,1690;8223
data,1209592800000,1695;8235
data,1199142000000,1698;8250
data,1257030000000,1702;8267
data,1257030000000,1705;8288
data,1130799600000,1707;8301
data,1177970400000,1711;8319
data,1246399200000,1715;8330
data,1264978800000,1715;8342
data,1246399200000,1716;8351
data,1272664800000,1716;8364
data,1235862000000,1718;8383
data,1209592800000,1720;8402
data,1241128800000,1722;8414
data,1277935200000,1725;8425
data,1230764400000,1728;8444
data,1257030000000,1731;8460
data,1246399200000,1734;8476
data,1291158000000,1735;8486
data,1267398000000,1737;8494
data,1241128800000,1739;8505
data,1277935200000,1739;8518
data,1201820400000,1741;8535
data,1264978800000,1744;8544
data,1293836400000,1746;8558
data,1267398000000,1748;8571
data,1246399200000,1749;8582
data,1188597600000,1751;8599
data,1277935200000,1751;8612
data,1304700079082,1753;8634
data,1283292000000,1755;8647
data,1264978800000,1756;8655
data,1285884000000,1756;8673
data,1183240800000,1756;8688
data,1259622000000,1759;8700
data,1241128800000,1760;8712
data,1214863200000,1763;8730
data,1264978800000,1768;8743
data,1214863200000,1772;8756
data,1193871600000,1773;8770
data,1175378400000,1774;8787
data,1225494000000,1778;8802
data,1230764400000,1782;8813
data,1293836400000,1785;8827
data,1233442800000,1788;8842
data,1209592800000,1788;8860
data,1259622000000,1792;8869
data,1180648800000,1792;8887
data,1164927600000,1797;8901
data,1222812000000,1801;8917
data,1220220000000,1801;8925
data,1183240800000,1804;8944
data,1191189600000,1806;8959
data,1285884000000,1808;8979
data,1230764400000,1811;8991
data,1225494000000,1812;9002
data,1222812000000,1816;9018
data,1172703600000,1820;9031
data,1241128800000,1822;9046
data,1217541600000,1824;9059
data,1275343200000,1825;9072
data,1254348000000,1826;9087
data,1241128800000,1826;9105
data,1267398000000,1829;9113
data,1304600318330,1829;9132
data,1275343200000,1833;9150
data,1235862000000,1834;9165
data,1251756000000,1838;9180
data,1270072800000,1840;9193
data,1291158000000,1842;9209
data,1246399200000,1846;9222
data,1275343200000,1851;9230
data,1157061600000,1852;9245
data,1212271200000,1855;9262
data,1207000800000,1858;9278
data,1188597600000,1861;9292
data,1257030000000,1864;9301
data,1193871600000,1867;9319
data,1167606000000,1868;9335
data,1212271200000,1869;9350
data,1267398000000,1870;9367
data,1259622000000,1871;9387
data,1272664800000,1874;9403
data,1293836400000,1877;9416
data,1259622000000,1877;9431
data,1254348000000,1881;9449
data,1235862000000,1883;9464
data,1304596461057,1887;9478
data,1293836400000,1889;9487
data,1185919200000,1893;9502
data,1246399200000,1894;9520
data,1280613600000,1896;9534
data,1283292000000,1897;9554
data,1246399200000,1898;9570
data,1251756000000,1901;9580
data,1180648800000,1903;9597
data,1275343200000,1903;9611
data,1259622000000,1904;9623
data,1225494000000,1905;9635
data,1270072800000,1908;9649
data,1304608255781,1910;9661
data,1162335600000,1912;9673
data,1291158000000,1917;9691
data,1280613600000,1917;9705
data,1291158000000,1921;9730
data,1235862000000,1923;9746
data,1288566000000,1926;9761
data,1209592800000,1927;9776
data,1235862000000,1929;9786
data,1267398000000,1931;9799
data,1241128800000,1932;9817
data,1138748400000,1934;9834
data,1146434400000,1935;9847
data,1264978800000,1937;9858
data,1267398000000,1938;9870
data,1304602747893,1940;9878
data,1193871600000,1942;9891
data,1233442800000,1944;9906
data,1246399200000,1944;9921
data,1193871600000,1946;9935
data,1262300400000,1950;9950
data,1228086000000,1952;9962
data,1230764400000,1952;9982
data,1191189600000,1952;10001
data,1259622000000,1953;10014
data,1275343200000,1955;10023
data,1196463600000,1955;10034
data,1291158000000,1958;10046
data,1183240800000,1962;10062
data,1304603394781,1964;10074
data,1201820400000,1965;10090
data,1214863200000,1967;10105
data,1259622000000,1967;10121
data,1277935200000,1968;10135
data,1304607128828,1971;10153
data,1243807200000,1975;10166
data,1238536800000,1975;10183
data,1280613600000,1977;10197
data,1293836400000,1977;10207
data,1177970400000,1978;10227
data,1180648800000,1981;10240
data,1270072800000,1985;10259
data,1293836400000,1986;10272
data,1162335600000,1988;10283
data,1162335600000,1990;10294
data,1267398000000,1992;10311
data,1230764400000,1994;10330
data,1291158000000,1995;10347
data,1217541600000,1996;10365
data,1220220000000,1998;10377
data,1228086000000,2000;10386
data,1254348000000,2002;10398
data,1283292000000,2003;10412
data,1277935200000,2007;10430
data,1172703600000,2011;10442
data,1277935200000,2012;10464
data,1170284400000,2012;10475
data,1188597600000,2012;10493
data,1172703600000,2013;10508
data,1283292000000,2014;10521
data,1296514800000,2017;10535
data,1304597064682,2017;10548
data,1246399200000,2021;10559
data,1230764400000,2024;10574
data,1251756000000,2026;10593
data,1259622000000,2030;10605
data,1185919200000,2031;10617
data,1185919200000,2034;10630
data,1291158000000,2037;10646
data,1293836400000,2041;10659
data,1228086000000,2045;10673
data,1230764400000,2050;10690
data,1249077600000,2050;10704
data,1257030000000,2054;10719
data,1293836400000,2056;10733
data,1217541600000,2060;10749
data,1291158000000,2062;10760
data,1264978800000,2063;10777
data,1293836400000,2064;10793
data,1225494000000,2066;10807
data,1298934000000,2068;10821
data,1222812000000,2070;10837
data,1283292000000,2073;10850
data,1249077600000,2074;10869
data,1220220000000,2074;10883
data,1249077600000,2077;10894
data,1280613600000,2078;10913
data,1304935344097,2082;10925
data,1277935200000,2082;10940
data,1272664800000,2084;10953
data,1296514800000,2084;10965
data,1214863200000,2085;10976
data,1249077600000,2087;10991
data,1270072800000,2088;11009
data,1267398000000,2089;11021
data,1207000800000,2090;11036
data,1257030000000,2093;11042
data,1280613600000,2093;11061
data,1254348000000,2098;11082
data,1141167600000,2102;11096
data,1291158000000,2105;11114
data,1254348000000,2105;11134
data,1201820400000,2106;11148
data,1225494000000,2110;11159
data,1233442800000,2110;11174
data,1298934000000,2110;11192
data,1246399200000,2111;11206
data,1180648800000,2114;11224
data,1291158000000,2115;11242
data,1277935200000,2116;11256
data,1262300400000,2118;11269
data,1241128800000,2122;11284
data,1230764400000,2125;11298
data,1212271200000,2125;11307
data,1298934000000,2126;11319
data,1275343200000,2130;11329
data,1201820400000,2131;11343
data,1185919200000,2133;11355
data,1222812000000,2137;11366
data,1207000800000,2140;11388
data,1238536800000,2144;11400
data,1267398000000,2148;11417
data,1262300400000,2149;11429
data,1233442800000,2152;11441
data,1222812000000,2154;11455
data,1275343200000,2158;11473
data,1298934000000,2161;11490
data,1149112800000,2164;11506
